BahnhofsId;Bahnhofname;Position;Latitude;Longitude
SNode-1487637;Mittel Gründau                                    ;50.231066232981 9.120009858238;50.231066232981;9.120009858238
SNode-1487638;Lieblos                                           ;50.207090468410 9.144021902255;50.207090468410;9.144021902255
SNode-1487639;Gelnhausen                                        ;50.196448661581 9.189563853110;50.196448661581;9.189563853110
SNode-1487640;Gießen-Bergwald                                   ;50.558393970317 8.653593530354;50.558393970317;8.653593530354
SNode-1487641;Gießen-Bergwald                                   ;50.558392200963 8.653815165281;50.558392200963;8.653815165281
SNode-1487642;Wetzlar                                           ;50.565561647945 8.503963778341;50.565561647945;8.503963778341
SNode-1487643;Wetzlar Propan Rheingas                           ;50.552218732819 8.470978041840;50.552218732819;8.470978041840
SNode-1487644;Albshausen                                        ;50.545761839726 8.434791237038;50.545761839726;8.434791237038
SNode-1487645;Solms                                             ;50.545665895305 8.406747699813;50.545665895305;8.406747699813
SNode-1487646;Leun/Braunfels                                    ;50.539812286487 8.366935883940;50.539812286487;8.366935883940
SNode-1487647;Stockhausen (Lahn)                                ;50.540544914260 8.325290223338;50.540544914260;8.325290223338
SNode-1487648;Löhnberg                                          ;50.509443253086 8.274187201177;50.509443253086;8.274187201177
SNode-1487649;Weilburg                                          ;50.486379882143 8.267848584896;50.486379882143;8.267848584896
SNode-1487650;Gräveneck                                         ;50.451905802976 8.250739848426;50.451905802976;8.250739848426
SNode-1487651;Fürfurt                                           ;50.430541518839 8.253087002075;50.430541518839;8.253087002075
SNode-1487652;Aumenau                                           ;50.400353898173 8.249309724932;50.400353898173;8.249309724932
SNode-1487653;Arfurt (Lahn)                                     ;50.406449324029 8.211216223247;50.406449324029;8.211216223247
SNode-1487654;Villmar                                           ;50.395602619453 8.187022601896;50.395602619453;8.187022601896
SNode-1487655;Runkel                                            ;50.405311624399 8.159441795820;50.405311624399;8.159441795820
SNode-1487656;Kerkerbach                                        ;50.401941139513 8.136275668970;50.401941139513;8.136275668970
SNode-1487657;Eschhofen                                         ;50.393757731353 8.105531522747;50.393757731353;8.105531522747
SNode-1487658;Limburg (Lahn)                                    ;50.384276259933 8.062566023226;50.384276259933;8.062566023226
SNode-1487659;Diez                                              ;50.370260697330 8.019863508926;50.370260697330;8.019863508926
SNode-1487660;Fachingen (Lahn)                                  ;50.361793609293 7.992519432062;50.361793609293;7.992519432062
SNode-1487661;Balduinstein                                      ;50.346942776140 7.968066097809;50.346942776140;7.968066097809
SNode-1487662;Laurenburg (Lahn)                                 ;50.329545687138 7.905658462550;50.329545687138;7.905658462550
SNode-1487663;Obernhof (Lahn)                                   ;50.315961798129 7.853068940695;50.315961798129;7.853068940695
SNode-1487664;Nassau (Lahn)                                     ;50.311553170105 7.800817782620;50.311553170105;7.800817782620
SNode-1487665;Dausenau                                          ;50.326968793966 7.758240198405;50.326968793966;7.758240198405
SNode-1487666;Bad Ems                                           ;50.327648767401 7.728828460799;50.327648767401;7.728828460799
SNode-1487667;Bad Ems West                                      ;50.330851078335 7.705892196843;50.330851078335;7.705892196843
SNode-1487668;Nievern                                           ;50.337358817284 7.681902197566;50.337358817284;7.681902197566
SNode-1487669;Friedrichssegen                                   ;50.311858636115 7.650645774186;50.311858636115;7.650645774186
SNode-1487670;Dillenburg                                        ;50.734886160252 8.294802315112;50.734886160252;8.294802315112
SNode-1487671;Limburg (Lahn)                                    ;50.384414779940 8.062473065400;50.384414779940;8.062473065400
SNode-1487672;Diez Ost                                          ;50.376011701747 8.038601834199;50.376011701747;8.038601834199
SNode-1487673;Staffel                                           ;50.399389553593 8.046142741271;50.399389553593;8.046142741271
SNode-1487674;Elz (Kr Limburg/Lahn)                             ;50.414463348874 8.038445599994;50.414463348874;8.038445599994
SNode-1487675;Niederhadamar                                     ;50.432571437980 8.036832976017;50.432571437980;8.036832976017
SNode-1487676;Hadamar                                           ;50.447182567314 8.043525010010;50.447182567314;8.043525010010
SNode-1487677;Niederzeuzheim                                    ;50.468054715286 8.039681044891;50.468054715286;8.039681044891
SNode-1487678;Frickhofen                                        ;50.504932739945 8.030596297986;50.504932739945;8.030596297986
SNode-1487679;Wilsenroth                                        ;50.531170653391 8.032732125867;50.531170653391;8.032732125867
SNode-1487680;Berzhahn                                          ;50.539991757421 8.006155931426;50.539991757421;8.006155931426
SNode-1487681;Willmenrod                                        ;50.539429287662 7.985840023472;50.539429287662;7.985840023472
SNode-1487682;Westerburg                                        ;50.557906645841 7.967031974038;50.557906645841;7.967031974038
SNode-1487683;Langenhahn                                        ;50.587486604944 7.914571053142;50.587486604944;7.914571053142
SNode-1487684;Rotenhain                                         ;50.601595992103 7.893350147819;50.601595992103;7.893350147819
SNode-1487685;Enspel                                            ;50.616441348779 7.882283837120;50.616441348779;7.882283837120
SNode-1487686;Büdingen (Westerw)                                ;50.624677924802 7.895893705799;50.624677924802;7.895893705799
SNode-1487687;Nistertal-Bad Marienberg                          ;50.632156545626 7.900643715833;50.632156545626;7.900643715833
SNode-1487688;Unnau-Korb                                        ;50.654146362031 7.888839474956;50.654146362031;7.888839474956
SNode-1487689;Hachenburg                                        ;50.664000199195 7.822897967277;50.664000199195;7.822897967277
SNode-1487690;Hattert                                           ;50.676411335700 7.774048650410;50.676411335700;7.774048650410
SNode-1487691;Ingelbach                                         ;50.688871273527 7.726219613501;50.688871273527;7.726219613501
SNode-1487692;Altenkirchen (Westerwald)                         ;50.684904632771 7.639456702296;50.684904632771;7.639456702296
SNode-1487693;Staffel                                           ;50.399427535766 8.046005085544;50.399427535766;8.046005085544
SNode-1487694;Elz (Kr Limburg/Lahn) Süd                         ;50.408296423453 8.033018979407;50.408296423453;8.033018979407
SNode-1487695;Niedererbach                                      ;50.425062496076 7.976861968667;50.425062496076;7.976861968667
SNode-1487696;Dreikirchen                                       ;50.449874021055 7.958365148626;50.449874021055;7.958365148626
SNode-1487697;Steinefrenz                                       ;50.448021593383 7.939559221944;50.448021593383;7.939559221944
SNode-1487698;Girod                                             ;50.454376905089 7.902866902613;50.454376905089;7.902866902613
SNode-1487699;Goldhausen                                        ;50.461410633418 7.873054763373;50.461410633418;7.873054763373
SNode-1487700;Montabaur (Regio)                                 ;50.444903047234 7.825157324160;50.444903047234;7.825157324160
SNode-1487701;Dernbach (Westerw)                                ;50.456334016817 7.784093018069;50.456334016817;7.784093018069
SNode-1487702;Wirges                                            ;50.468689579516 7.785317975388;50.468689579516;7.785317975388
SNode-1487703;Friedberg (Hess)                                  ;50.332879990948 8.761512432154;50.332879990948;8.761512432154
SNode-1487704;Dorheim (Wetterau)                                ;50.352667688157 8.790775769006;50.352667688157;8.790775769006
SNode-1487705;Beienheim                                         ;50.358935553138 8.820907775252;50.358935553138;8.820907775252
SNode-1487706;Melbach                                           ;50.379181351753 8.811517278805;50.379181351753;8.811517278805
SNode-1487707;Wölfersheim-Södel                                 ;50.397264890008 8.816256758314;50.397264890008;8.816256758314
SNode-1487708;Beienheim                                         ;50.358873525332 8.820912992065;50.358873525332;8.820912992065
SNode-1487709;Weckesheim                                        ;50.359513244844 8.844175955619;50.359513244844;8.844175955619
SNode-1487710;Reichelsheim (Wetterau)                           ;50.360228087071 8.875048286164;50.360228087071;8.875048286164
SNode-1487711;Gettenau-Bingenheim                               ;50.379179470544 8.885792022868;50.379179470544;8.885792022868
SNode-1487712;Echzell                                           ;50.390713759331 8.891165133916;50.390713759331;8.891165133916
SNode-1487713;Häuserhof                                         ;50.418594681719 8.939046810581;50.418594681719;8.939046810581
SNode-1487714;Bad Salzhausen                                    ;50.418889009628 8.980227790308;50.418889009628;8.980227790308
SNode-1487715;Nidda                                             ;50.411375888992 8.999307219280;50.411375888992;8.999307219280
SNode-1487716;Assenheim (Oberhess)                              ;50.304941698082 8.812519546704;50.304941698082;8.812519546704
SNode-1487717;Nidderau                                          ;50.230971308429 8.879983858761;50.230971308429;8.879983858761
SNode-1487718;Ostheim (Kr Hanau)                                ;50.219406169836 8.902949517246;50.219406169836;8.902949517246
SNode-1487719;Bruchköbel                                        ;50.186230882131 8.919264006804;50.186230882131;8.919264006804
SNode-1487720;Hanau Nord                                        ;50.141935871468 8.925663628680;50.141935871468;8.925663628680
SNode-1487721;Friedberg (Hess)                                  ;50.332990064895 8.762053579368;50.332990064895;8.762053579368
SNode-1487722;Bad Vilbel                                        ;50.188636080425 8.739643938972;50.188636080425;8.739643938972
